node,name,genome-encoded,schemaClass,reference gene
CEACAM6,CEACAM6 [azurophil granule membrane],True,EntityWithAccessionedSequence,CEACAM6
TMEM30A,TMEM30A [azurophil granule membrane],True,EntityWithAccessionedSequence,TMEM30A
CD68,CD68 [azurophil granule membrane],True,EntityWithAccessionedSequence,CD68
IRAG2,LRMP [azurophil granule membrane],True,EntityWithAccessionedSequence,IRAG2
RAB44,RAB44 [azurophil granule membrane],True,EntityWithAccessionedSequence,RAB44
ACP3,ACPP [azurophil granule membrane],True,EntityWithAccessionedSequence,ACP3
RAB3D,RAB3D [azurophil granule membrane],True,EntityWithAccessionedSequence,RAB3D
PSAP,PSAP(17-524) [azurophil granule membrane],True,EntityWithAccessionedSequence,PSAP
RAP1B,RAP1B [azurophil granule membrane],True,EntityWithAccessionedSequence,RAP1B
NDUFC2,NDUFC2 [azurophil granule membrane],True,EntityWithAccessionedSequence,NDUFC2
VNN1,VNN1 [azurophil granule membrane],True,EntityWithAccessionedSequence,VNN1
RAB5C,RAB5C [azurophil granule membrane],True,EntityWithAccessionedSequence,RAB5C
PSEN1,PSEN1(1-298) [azurophil granule membrane],True,EntityWithAccessionedSequence,PSEN1
MAGT1,MAGT1 [azurophil granule membrane],True,EntityWithAccessionedSequence,MAGT1
ATP8A1,ATP8A1 [azurophil granule membrane],True,EntityWithAccessionedSequence,ATP8A1
RAB37,RAB37 [azurophil granule membrane],True,EntityWithAccessionedSequence,RAB37
NCSTN,NCSTN [azurophil granule membrane],True,EntityWithAccessionedSequence,NCSTN
TOM1,TOM1 [azurophil granule membrane],True,EntityWithAccessionedSequence,TOM1
SNAP29,SNAP29 [azurophil granule membrane],True,EntityWithAccessionedSequence,SNAP29
MGST1,MGST1 [azurophil granule membrane],True,EntityWithAccessionedSequence,MGST1
SYNGR1,SYNGR1 [azurophil granule membrane],True,EntityWithAccessionedSequence,SYNGR1
CKAP4,CKAP4 [azurophil granule membrane],True,EntityWithAccessionedSequence,CKAP4
LPCAT1,LPCAT1 [azurophil granule membrane],True,EntityWithAccessionedSequence,LPCAT1
CMTM6,CMTM6 [azurophil granule membrane],True,EntityWithAccessionedSequence,CMTM6
DDOST,DDOST [azurophil granule membrane],True,EntityWithAccessionedSequence,DDOST
DNAJC5,DNAJC5 [azurophil granule membrane],True,EntityWithAccessionedSequence,DNAJC5
CD63,CD63 [azurophil granule membrane],True,EntityWithAccessionedSequence,CD63
GLIPR1,GLIPR1 [azurophil granule membrane],True,EntityWithAccessionedSequence,GLIPR1
ATP11B,ATP11B [azurophil granule membrane],True,EntityWithAccessionedSequence,ATP11B
CPNE3,CPNE3 [azurophil granule membrane],True,EntityWithAccessionedSequence,CPNE3
CPNE1,CPNE1 [azurophil granule membrane],True,EntityWithAccessionedSequence,CPNE1
PIGR,PIGR(19-603) [azurophil granule membrane],True,EntityWithAccessionedSequence,PIGR
SLCO4C1,SLCO4C1 [azurophil granule membrane],True,EntityWithAccessionedSequence,SLCO4C1
VAPA,VAPA [azurophil granule membrane],True,EntityWithAccessionedSequence,VAPA
SURF4,SURF4 [azurophil granule membrane],True,EntityWithAccessionedSequence,SURF4
BRI3,BRI3 [azurophil granule membrane],True,EntityWithAccessionedSequence,BRI3
NFAM1,NFAM1 [azurophil granule membrane],True,EntityWithAccessionedSequence,NFAM1
DEGS1,DEGS1 [specific granule membrane],True,EntityWithAccessionedSequence,DEGS1
MS4A3,MS4A3 [specific granule membrane],True,EntityWithAccessionedSequence,MS4A3
SLC44A2,SLC44A2 [specific granule membrane],True,EntityWithAccessionedSequence,SLC44A2
MOSPD2,MOSPD2 [specific granule membrane],True,EntityWithAccessionedSequence,MOSPD2
HMOX2,HMOX2 [specific granule membrane],True,EntityWithAccessionedSequence,HMOX2
ITGAV,ITGAV(31-1048) [specific granule membrane],True,EntityWithAccessionedSequence,ITGAV
STK10,STK10 [specific granule membrane],True,EntityWithAccessionedSequence,STK10
MLEC,MLEC [specific granule membrane],True,EntityWithAccessionedSequence,MLEC
TNFRSF1B,TNFRSF1B [specific granule membrane],True,EntityWithAccessionedSequence,TNFRSF1B
AP1M1,AP1M1 [specific granule membrane],True,EntityWithAccessionedSequence,AP1M1
CEACAM3,CEACAM3 [specific granule membrane],True,EntityWithAccessionedSequence,CEACAM3
ITGAL,ITGAL [specific granule membrane],True,EntityWithAccessionedSequence,ITGAL
SLC15A4,SLC15A4 [specific granule membrane],True,EntityWithAccessionedSequence,SLC15A4
PLAUR,PLAUR [specific granule membrane],True,EntityWithAccessionedSequence,PLAUR
SCAMP1,SCAMP1 [specific granule membrane],True,EntityWithAccessionedSequence,SCAMP1
MMP25,MMP25 [specific granule membrane],True,EntityWithAccessionedSequence,MMP25
AGPAT2,AGPAT2 [specific granule membrane],True,EntityWithAccessionedSequence,AGPAT2
RAP1A,RAP1A [specific granule membrane],True,EntityWithAccessionedSequence,RAP1A
SLC27A2,SLC27A2 [specific granule membrane],True,EntityWithAccessionedSequence,SLC27A2
DGAT1,DGAT1 [specific granule membrane],True,EntityWithAccessionedSequence,DGAT1
SLC2A5,SLC2A5 [specific granule membrane],True,EntityWithAccessionedSequence,SLC2A5
PTPRJ,PTPRJ [specific granule membrane],True,EntityWithAccessionedSequence,PTPRJ
ATP6V1D,ATP6V1D [specific granule membrane],True,EntityWithAccessionedSequence,ATP6V1D
TMBIM1,TMBIM1 [specific granule membrane],True,EntityWithAccessionedSequence,TMBIM1
ADGRG3,GPR97 [specific granule membrane],True,EntityWithAccessionedSequence,ADGRG3
PGRMC1,PGRMC1 [specific granule membrane],True,EntityWithAccessionedSequence,PGRMC1
BST1,BST1 [specific granule membrane],True,EntityWithAccessionedSequence,BST1
AAMP,AAMP [cytosol],True,EntityWithAccessionedSequence,AAMP
R-HSA-9676152,AAMP:NOD2 [cytosol],False,Complex,None
R-HSA-622417,NOD1:iE-DAP:Long prodomain caspases [cytosol],False,Complex,None
CASP4,CASP4(?-377) [cytosol],True,EntityWithAccessionedSequence,CASP4
CASP9,CASP9(1-416) [cytosol],True,EntityWithAccessionedSequence,CASP9
CASP2,CASP2(2-452) [cytosol],True,EntityWithAccessionedSequence,CASP2
R-HSA-741418,PAMP:NOD oligomer:RIP2:K63-pUb-K285-NEMO [cytosol],False,Complex,None
MAPK12,"p-T183,Y185-MAPK12 [cytosol]",True,EntityWithAccessionedSequence,MAPK12
MAPK13,"p-T180,Y182-MAPK13 [cytosol]",True,EntityWithAccessionedSequence,MAPK13
MAPK11,"p-T180,Y182-MAPK11 [cytosol]",True,EntityWithAccessionedSequence,MAPK11
R-HSA-741403,PAMP:NOD oligomer:RIP2:CARD9 [cytosol],False,Complex,None
R-ALL-1222461,O2.- [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-1222561,O2 [phagocytic vesicle lumen],False,SimpleEntity,None
R-HSA-6789102,MPO:ferriheme:bacterial cell surface [phagocytic vesicle lumen],False,Complex,None
R-HSA-6789030,MPO:ferriheme [phagocytic vesicle lumen],False,Complex,None
R-ALL-1222719,H2O2 [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-1222475,H2O [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-6789150,HOCl [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-6788973,Cl- [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-8933637,NO2 [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-6789221,nitrite [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-351629,H2O2 [extracellular region],False,SimpleEntity,None
R-ALL-8855489,OSCN- [extracellular region],False,SimpleEntity,None
R-ALL-8855492,SCN(-) [extracellular region],False,SimpleEntity,None
R-ALL-9625903,Peptidyl-Lys-NH2 [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-9625899,Peptidyl-Lys-NHCl [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-6789104,Lipid-Cl [plasma membrane],False,OtherEntity,None
R-ALL-6788977,nitryl chloride [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-6788963,Unsaturated lipid [plasma membrane],False,OtherEntity,None
R-ALL-9625918,Peptidyl-Lys-NCl2 [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-9626213,Peptidyl-Cys-SSCN [extracellular region],False,OtherEntity,None
R-ALL-9626215,Peptidyl-Cys-SH [extracellular region],False,OtherEntity,None
R-ALL-9625544,Peptidyl-Cys-SCl [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-9626211,Peptidyl-Cys-SOH [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-9625549,Peptidyl-Cys-SH [phagocytic vesicle lumen],False,OtherEntity,None
R-ALL-1500793,NO2 [cytosol],False,SimpleEntity,None
R-ALL-6804041,N2O3 [cytosol],False,SimpleEntity,None
R-ALL-1470070,hydroperoxyl [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-1222480,NO [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-1169114,OH- [cytosol],False,SimpleEntity,None
R-ALL-111736,Fe3+ [cytosol],False,SimpleEntity,None
R-ALL-5333776,hydroxyl [cytosol],False,SimpleEntity,None
R-ALL-29408,H2O2 [cytosol],False,SimpleEntity,None
R-ALL-1131160,O2- [cytoplasm],False,SimpleEntity,None
R-ALL-1132121,H2O2 [cytoplasm],False,SimpleEntity,None
R-ALL-6789025,peptide:Fe3S4 [cytoplasm],False,Complex,None
R-ALL-6789027,peptide:Fe4S4 [cytoplasm],False,Complex,None
R-ALL-1132304,H+ [cytoplasm],False,SimpleEntity,None
R-ALL-1475048,hydroperoxyl [cytosol],False,SimpleEntity,None
R-ALL-6789097,Lipid radical [plasma membrane],False,OtherEntity,None
R-ALL-6789035,Lipid-OOH [plasma membrane],False,OtherEntity,None
R-ALL-1222500,Peptide-Methionine [cytosol],False,OtherEntity,None
R-ALL-1222379,Nitrite [cytosol],False,SimpleEntity,None
R-ALL-1222452,Peptide-Methionine (S)-Sulfoxide [cytosol],False,OtherEntity,None
R-ALL-3702135,Peroxynitrite [host cell cytosol],False,SimpleEntity,None
R-ALL-6804015,Peptidyl-Cys-SH [cytosol],False,OtherEntity,None
R-ALL-8948179,Peptidyl-Cys-SOH [cytosol],False,OtherEntity,None
R-ALL-1131748,deoxyadenosine [cytoplasm],False,SimpleEntity,None
R-ALL-6789053,"8,5'-cdG [cytoplasm]",False,SimpleEntity,None
R-ALL-6789106,"8,5'-cdA [cytoplasm]",False,SimpleEntity,None
R-ALL-6789143,dG [cytoplasm],False,SimpleEntity,None
R-ALL-1222525,NO+ [cytosol],False,SimpleEntity,None
R-ALL-71185,heme [cytosol],False,SimpleEntity,None
R-ALL-917795,FeHM [cytosol],False,SimpleEntity,None
R-ALL-1222651,GSNO [cytosol],False,SimpleEntity,None
R-ALL-29450,GSH [cytosol],False,SimpleEntity,None
R-ALL-6803975,N2O3 [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-8942053,Peroxynitrite [phagocytic vesicle lumen],False,SimpleEntity,None
R-ALL-6804036,Peptidyl-Cys-SNO [cytosol],False,OtherEntity,None
R-ALL-113528,CO2 [cytosol],False,SimpleEntity,None
R-ALL-8942070,nitrosoperoxycarbonate [cytosol],False,SimpleEntity,None
R-ALL-6804043,HNO2 [phagocytic vesicle lumen],False,SimpleEntity,None
PDIA3,PDIA3 [endoplasmic reticulum lumen],True,EntityWithAccessionedSequence,PDIA3
R-HSA-983119,MHC class I HC:Calnexin/BiP:Erp57 [integral component of lumenal side of endoplasmic reticulum membrane],False,Complex,None
R-HSA-983116,monoglucosylated MHC class I HC:Calnexin/BiP [integral component of lumenal side of endoplasmic reticulum membrane],False,Complex,None
R-HSA-983120,monoglucosylated MHC class I HC [integral component of lumenal side of endoplasmic reticulum membrane],False,Complex,None
CANX,CANX [integral component of lumenal side of endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,CANX
HSPA5,HSPA5 [integral component of lumenal side of endoplasmic reticulum membrane],True,EntityWithAccessionedSequence,HSPA5
R-HSA-983121,MHC:B2M peptide loading complex [endoplasmic reticulum membrane],False,Complex,None
R-HSA-8951496,Antigenic peptide:MHC:B2M peptide loading complex [endoplasmic reticulum membrane],False,Complex,None
R-ALL-983033,Antigen peptide [endoplasmic reticulum lumen],False,SimpleEntity,None
R-ALL-983034,oligopeptide fragment [endoplasmic reticulum lumen],False,SimpleEntity,None
R-ALL-8943716,L-amino acid [endoplasmic reticulum lumen],False,SimpleEntity,None
R-ALL-983032,oligopeptide fragment (8-16aa) [cytosol],False,SimpleEntity,None
R-ALL-983123,K48polyUb-antigenic substrate [cytosol],False,OtherEntity,None
R-ALL-8942986,L-amino acid [cytosol],False,SimpleEntity,None
R-ALL-983036,precursor peptide fragment (>16 aa) [cytosol],False,SimpleEntity,None
R-HSA-983134,E3:K48-polyubiquitinated substrate [cytosol],False,Complex,None
RNF144B,RNF144B [cytosol],True,EntityWithAccessionedSequence,RNF144B
UBR2,UBR2 [cytosol],True,EntityWithAccessionedSequence,UBR2
MIB2,MIB2 [cytosol],True,EntityWithAccessionedSequence,MIB2
DTX3L,DTX3L [cytosol],True,EntityWithAccessionedSequence,DTX3L
RNF19B,RNF19B [cytosol],True,EntityWithAccessionedSequence,RNF19B
HERC5,HERC5 [cytosol],True,EntityWithAccessionedSequence,HERC5
SIAH1,SIAH1 [cytosol],True,EntityWithAccessionedSequence,SIAH1
SMURF2,SMURF2 [cytosol],True,EntityWithAccessionedSequence,SMURF2
SIAH2,SIAH2 [cytosol],True,EntityWithAccessionedSequence,SIAH2
R-HSA-976110,SCF E3 ubiquitin ligase [cytosol],False,Complex,None
TRIP12,TRIP12 [cytosol],True,EntityWithAccessionedSequence,TRIP12
RNF115,RNF115 [cytosol],True,EntityWithAccessionedSequence,RNF115
LONRF1,LONRF1 [cytosol],True,EntityWithAccessionedSequence,LONRF1
WSB1,WSB1 [cytosol],True,EntityWithAccessionedSequence,WSB1
HERC6,HERC6 [cytosol],True,EntityWithAccessionedSequence,HERC6
HECTD2,HECTD2 [cytosol],True,EntityWithAccessionedSequence,HECTD2
RBCK1,RBCK1 [cytosol],True,EntityWithAccessionedSequence,RBCK1
MYLIP,MYLIP [cytosol],True,EntityWithAccessionedSequence,MYLIP
RNF19A,RNF19A [cytosol],True,EntityWithAccessionedSequence,RNF19A
RNF217,RNF217 [cytosol],True,EntityWithAccessionedSequence,RNF217
RNF213,RNF213 [cytosol],True,EntityWithAccessionedSequence,RNF213
SPSB1,SPSB1 [cytosol],True,EntityWithAccessionedSequence,SPSB1
RLIM,RLIM [cytosol],True,EntityWithAccessionedSequence,RLIM
FBXL4,FBXL4 [cytosol],True,EntityWithAccessionedSequence,FBXL4
CUL1,CUL1 [cytosol],True,EntityWithAccessionedSequence,CUL1
UNKL,UNKL [cytosol],True,EntityWithAccessionedSequence,UNKL
TRIM36,TRIM36 [cytosol],True,EntityWithAccessionedSequence,TRIM36
ZNRF2,ZNRF2 [cytosol],True,EntityWithAccessionedSequence,ZNRF2
ZNRF1,ZNRF1 [cytosol],True,EntityWithAccessionedSequence,ZNRF1
NEDD4L,NEDD4L [cytosol],True,EntityWithAccessionedSequence,NEDD4L
RNF114,RNF114 [cytosol],True,EntityWithAccessionedSequence,RNF114
RBBP6,RBBP6 [cytosol],True,EntityWithAccessionedSequence,RBBP6
TRIM69,TRIM69 [cytosol],True,EntityWithAccessionedSequence,TRIM69
VPRBP,VPRBP [cytosol],True,EntityWithAccessionedSequence,VPRBP
ARIH2,ARIH2 [cytosol],True,EntityWithAccessionedSequence,ARIH2
PJA1,PJA1 [cytosol],True,EntityWithAccessionedSequence,PJA1
HECTD3,HECTD3 [cytosol],True,EntityWithAccessionedSequence,HECTD3
PJA2,PJA2 [cytosol],True,EntityWithAccessionedSequence,PJA2
NEDD4,NEDD4 [cytosol],True,EntityWithAccessionedSequence,NEDD4
R-HSA-976123,APC/C E3 ligase complex [cytosol],False,Complex,None
RNF6,RNF6 [cytosol],True,EntityWithAccessionedSequence,RNF6
RNF123,RNF123 [cytosol],True,EntityWithAccessionedSequence,RNF123
RNF34,RNF34 [cytosol],True,EntityWithAccessionedSequence,RNF34
MGRN1,MGRN1 [cytosol],True,EntityWithAccessionedSequence,MGRN1
STUB1,STUB1 [cytosol],True,EntityWithAccessionedSequence,STUB1
R-HSA-976101,RBX1:CUL3:BTB [cytosol],False,Complex,None
SMURF1,SMURF1 [cytosol],True,EntityWithAccessionedSequence,SMURF1
HERC2,HERC2 [cytosol],True,EntityWithAccessionedSequence,HERC2
RNF4,RNF4 [cytosol],True,EntityWithAccessionedSequence,RNF4
PARK2,PARK2 [cytosol],True,EntityWithAccessionedSequence,PARK2
RNF41,RNF41 [cytosol],True,EntityWithAccessionedSequence,RNF41
RNF25,RNF25 [cytosol],True,EntityWithAccessionedSequence,RNF25
RNF220,RNF220 [cytosol],True,EntityWithAccessionedSequence,RNF220
RNF111,RNF111 [cytosol],True,EntityWithAccessionedSequence,RNF111
R-HSA-976109,RNF7 (RBX2):CUL5:EloB/C:ASB [cytosol],False,Complex,None
SH3RF1,SH3RF1 [cytosol],True,EntityWithAccessionedSequence,SH3RF1
TRIM39,TRIM39 [cytosol],True,EntityWithAccessionedSequence,TRIM39
UFL1,UFL1 [cytosol],True,EntityWithAccessionedSequence,UFL1
TRAF7,TRAF7 [cytosol],True,EntityWithAccessionedSequence,TRAF7
TRIM71,TRIM71 [cytosol],True,EntityWithAccessionedSequence,TRIM71
TRIM41,TRIM41 [cytosol],True,EntityWithAccessionedSequence,TRIM41
RNF14,RNF14 [cytosol],True,EntityWithAccessionedSequence,RNF14
R-HSA-976093,"RBX1-CUL2-EloB,C-VHL [cytosol]",False,Complex,None
LTN1,LTN1 [cytosol],True,EntityWithAccessionedSequence,LTN1
HECTD1,HECTD1 [cytosol],True,EntityWithAccessionedSequence,HECTD1
GAN,GAN [cytosol],True,EntityWithAccessionedSequence,GAN
LRRC41,LRRC41 [cytosol],True,EntityWithAccessionedSequence,LRRC41
UBE3C,UBE3C [cytosol],True,EntityWithAccessionedSequence,UBE3C
RCHY1,RCHY1 [cytosol],True,EntityWithAccessionedSequence,RCHY1
RNF182,RNF182 [cytosol],True,EntityWithAccessionedSequence,RNF182
RNF138,RNF138 [cytosol],True,EntityWithAccessionedSequence,RNF138
CBLB,CBLB [cytosol],True,EntityWithAccessionedSequence,CBLB
DET1,DET1 [cytosol],True,EntityWithAccessionedSequence,DET1
LRSAM1,LRSAM1 [cytosol],True,EntityWithAccessionedSequence,LRSAM1
DZIP3,DZIP3 [cytosol],True,EntityWithAccessionedSequence,DZIP3
FBXO44,FBXO44 [cytosol],True,EntityWithAccessionedSequence,FBXO44
UBE3A,UBE3A [cytosol],True,EntityWithAccessionedSequence,UBE3A
UBE4A,UBE4A [cytosol],True,EntityWithAccessionedSequence,UBE4A
SPSB4,SPSB4 [cytosol],True,EntityWithAccessionedSequence,SPSB4
TRIM63,TRIM63 [cytosol],True,EntityWithAccessionedSequence,TRIM63
R-HSA-976147,RBX1-CUL5-EloB/C-SOCS [cytosol],False,Complex,None
LRR1,LRR1 [cytosol],True,EntityWithAccessionedSequence,LRR1
MKRN1,MKRN1 [cytosol],True,EntityWithAccessionedSequence,MKRN1
UBE3B,UBE3B [cytosol],True,EntityWithAccessionedSequence,UBE3B
UBR1,UBR1 [cytosol],True,EntityWithAccessionedSequence,UBR1
FBXO27,FBXO27 [cytosol],True,EntityWithAccessionedSequence,FBXO27
FBXO17,FBXO17 [cytosol],True,EntityWithAccessionedSequence,FBXO17
WWP1,WWP1 [cytosol],True,EntityWithAccessionedSequence,WWP1
UBOX5,UBOX5 [cytosol],True,EntityWithAccessionedSequence,UBOX5
TRIM11,TRIM11 [cytosol],True,EntityWithAccessionedSequence,TRIM11
TRIM9,TRIM9 [cytosol],True,EntityWithAccessionedSequence,TRIM9
UBE3D,UBE3D [cytosol],True,EntityWithAccessionedSequence,UBE3D
CBLL2,ZNF645 [cytosol],True,EntityWithAccessionedSequence,CBLL2
HERC4,HERC4 [cytosol],True,EntityWithAccessionedSequence,HERC4
UBAC1,UBAC1 [cytosol],True,EntityWithAccessionedSequence,UBAC1
RNF130,RNF130 [cytosol],True,EntityWithAccessionedSequence,RNF130
RNF126,RNF126 [cytosol],True,EntityWithAccessionedSequence,RNF126
SPSB2,SPSB2 [cytosol],True,EntityWithAccessionedSequence,SPSB2
LNX1,LNX1 [cytosol],True,EntityWithAccessionedSequence,LNX1
TRIM37,TRIM37 [cytosol],True,EntityWithAccessionedSequence,TRIM37
MEX3C,MEX3C [cytosol],True,EntityWithAccessionedSequence,MEX3C
HERC1,HERC1 [cytosol],True,EntityWithAccessionedSequence,HERC1
R-HSA-976079,RBX1:CUL5:EloB/C:LRRC41 [cytosol],False,Complex,None
HACE1,HACE1 [cytosol],True,EntityWithAccessionedSequence,HACE1
KLHL11,KLHL11 [cytosol],True,EntityWithAccessionedSequence,KLHL11
TRAIP,TRAIP [cytosol],True,EntityWithAccessionedSequence,TRAIP
R-HSA-976074,RBX1:CUL7:SKP1:FBXW8:GLMN [cytosol],False,Complex,None
HERC3,HERC3 [cytosol],True,EntityWithAccessionedSequence,HERC3
BTBD1,BTBD1 [cytosol],True,EntityWithAccessionedSequence,BTBD1
TRIM50,TRIM50 [cytosol],True,EntityWithAccessionedSequence,TRIM50
AREL1,AREL1 [cytosol],True,EntityWithAccessionedSequence,AREL1
HECW2,HECW2 [cytosol],True,EntityWithAccessionedSequence,HECW2
R-HSA-976165,Ubiquitin:E2 conjugating enzymes [cytosol],False,Complex,None
UBE2A,UBE2A [cytosol],True,EntityWithAccessionedSequence,UBE2A
UBE2E1,UBE2E1 [cytosol],True,EntityWithAccessionedSequence,UBE2E1
UBE2R2,UBE2R2 [cytosol],True,EntityWithAccessionedSequence,UBE2R2
UBE2L3,UBE2L3 [cytosol],True,EntityWithAccessionedSequence,UBE2L3
UBE2Q1,UBE2Q1 [cytosol],True,EntityWithAccessionedSequence,UBE2Q1
UBE2E2,UBE2E2 [cytosol],True,EntityWithAccessionedSequence,UBE2E2
UBE2G1,UBE2G1 [cytosol],True,EntityWithAccessionedSequence,UBE2G1
UBE2C,UBE2C [cytosol],True,EntityWithAccessionedSequence,UBE2C
UBE2V2,UBE2V2 [cytosol],True,EntityWithAccessionedSequence,UBE2V2
UBE2J1,UBE2J1 [cytosol],True,EntityWithAccessionedSequence,UBE2J1
UBA7,UBA7 [cytosol],True,EntityWithAccessionedSequence,UBA7
UBE2S,UBE2S [cytosol],True,EntityWithAccessionedSequence,UBE2S
UBE2D4,UBE2D4 [cytosol],True,EntityWithAccessionedSequence,UBE2D4
UBE2Q2,UBE2Q2 [cytosol],True,EntityWithAccessionedSequence,UBE2Q2
