input,output,reaction,name,schemaClass,module
R-ALL-389982,R-ALL-193465,R-HSA-389995,3-hydroxypristanoyl-CoA + NAD+ => 3-ketoxypristanoyl-CoA + NADH + H+,Reaction,Metabolism
R-ALL-389982,R-ALL-389996,R-HSA-389995,3-hydroxypristanoyl-CoA + NAD+ => 3-ketoxypristanoyl-CoA + NADH + H+,Reaction,Metabolism
R-ALL-389982,R-ALL-192305,R-HSA-389995,3-hydroxypristanoyl-CoA + NAD+ => 3-ketoxypristanoyl-CoA + NADH + H+,Reaction,Metabolism
R-ALL-192307,R-ALL-389996,R-HSA-389995,3-hydroxypristanoyl-CoA + NAD+ => 3-ketoxypristanoyl-CoA + NADH + H+,Reaction,Metabolism
R-ALL-141343,R-ALL-389982,R-HSA-389986,"trans-2,3-dehydropristanoyl-CoA + H2O => 3-hydroxypristanoyl-CoA",Reaction,Metabolism
R-ALL-389894,R-ALL-389982,R-HSA-389986,"trans-2,3-dehydropristanoyl-CoA + H2O => 3-hydroxypristanoyl-CoA",Reaction,Metabolism
R-ALL-113535,R-ALL-389894,R-HSA-389889,"ACOX2:FAD, ACOXL:FAD oxidise (2S)-pristanoyl-CoA to trans-2,3-dehydropristanoyl-CoA",Reaction,Metabolism
R-ALL-389893,R-ALL-113575,R-HSA-389889,"ACOX2:FAD, ACOXL:FAD oxidise (2S)-pristanoyl-CoA to trans-2,3-dehydropristanoyl-CoA",Reaction,Metabolism
R-ALL-389893,R-ALL-389894,R-HSA-389889,"ACOX2:FAD, ACOXL:FAD oxidise (2S)-pristanoyl-CoA to trans-2,3-dehydropristanoyl-CoA",Reaction,Metabolism
R-ALL-389569,R-ALL-389893,R-HSA-389897,Isomerization of (2R)-pristanoyl-CoA to (2S)-pristanoyl-CoA,Reaction,Metabolism
R-ALL-141343,R-ALL-390305,R-HSA-390304,acetyl-CoA + H2O => acetate + CoASH,Reaction,Metabolism
R-ALL-353123,R-ALL-193514,R-HSA-390304,acetyl-CoA + H2O => acetate + CoASH,Reaction,Metabolism
R-ALL-353123,R-ALL-390305,R-HSA-390304,acetyl-CoA + H2O => acetate + CoASH,Reaction,Metabolism
R-ALL-353123,R-ALL-390287,R-HSA-390291,acetyl-CoA + carnitine => acetylcarnitine + CoASH,Reaction,Metabolism
R-ALL-390294,R-ALL-390287,R-HSA-390291,acetyl-CoA + carnitine => acetylcarnitine + CoASH,Reaction,Metabolism
R-ALL-390294,R-ALL-193514,R-HSA-390291,acetyl-CoA + carnitine => acetylcarnitine + CoASH,Reaction,Metabolism
R-ALL-192314,R-ALL-193514,R-HSA-390284,propionyl-CoA + carnitine => propionylcarnitine + CoASH,Reaction,Metabolism
R-ALL-192314,R-ALL-390274,R-HSA-390284,propionyl-CoA + carnitine => propionylcarnitine + CoASH,Reaction,Metabolism
R-ALL-390294,R-ALL-390274,R-HSA-390284,propionyl-CoA + carnitine => propionylcarnitine + CoASH,Reaction,Metabolism
R-ALL-390271,R-ALL-193514,R-HSA-390281,"4,8-dimethylnonanoyl-CoA + carnitine => 4,8-dimethylnonanoylcarnitine + CoASH",Reaction,Metabolism
R-ALL-390271,R-ALL-390290,R-HSA-390281,"4,8-dimethylnonanoyl-CoA + carnitine => 4,8-dimethylnonanoylcarnitine + CoASH",Reaction,Metabolism
R-ALL-390294,R-ALL-390290,R-HSA-390281,"4,8-dimethylnonanoyl-CoA + carnitine => 4,8-dimethylnonanoylcarnitine + CoASH",Reaction,Metabolism
R-ALL-141343,R-ALL-6809358,R-HSA-6809354,"NUDT7 hydrolyses CoA-SH to 3',5'-ADP and PPANT",Reaction,Metabolism
R-ALL-141343,R-ALL-6809360,R-HSA-6809354,"NUDT7 hydrolyses CoA-SH to 3',5'-ADP and PPANT",Reaction,Metabolism
R-ALL-193514,R-ALL-6809358,R-HSA-6809354,"NUDT7 hydrolyses CoA-SH to 3',5'-ADP and PPANT",Reaction,Metabolism
R-ALL-193514,R-ALL-6809360,R-HSA-6809354,"NUDT7 hydrolyses CoA-SH to 3',5'-ADP and PPANT",Reaction,Metabolism
R-ALL-141343,R-ALL-6810530,R-HSA-6810474,"NUDT19 hydrolyses acyl-CoA to 3',5'-ADP and acyl-PPANT",Reaction,Metabolism
R-ALL-6810523,R-ALL-6809360,R-HSA-6810474,"NUDT19 hydrolyses acyl-CoA to 3',5'-ADP and acyl-PPANT",Reaction,Metabolism
R-ALL-6810523,R-ALL-6810530,R-HSA-6810474,"NUDT19 hydrolyses acyl-CoA to 3',5'-ADP and acyl-PPANT",Reaction,Metabolism
R-ALL-193514,R-ALL-2066765,R-HSA-2066781,Formation of DHA-CoA catalysed by sterol carrier protein X (SCPx),Reaction,Metabolism
R-ALL-2066762,R-ALL-192314,R-HSA-2066781,Formation of DHA-CoA catalysed by sterol carrier protein X (SCPx),Reaction,Metabolism
R-ALL-2066762,R-ALL-2066765,R-HSA-2066781,Formation of DHA-CoA catalysed by sterol carrier protein X (SCPx),Reaction,Metabolism
R-ALL-2066766,R-ALL-2066762,R-HSA-2066780,Dehydrogenation of 3-hydroxy tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-141343,R-ALL-2066766,R-HSA-2066778,Hydration of delta2-tetracosaheptaenoyl-CoA to 3-hydroxy tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-2066767,R-ALL-2066766,R-HSA-2066778,Hydration of delta2-tetracosaheptaenoyl-CoA to 3-hydroxy tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-113535,R-ALL-2066767,R-HSA-2066787,Oxidation of tetracosapentaenoyl-CoA to delta2-tetracosaheptaenoyl-CoA,Reaction,Metabolism
R-ALL-2046047,R-ALL-113575,R-HSA-2066787,Oxidation of tetracosapentaenoyl-CoA to delta2-tetracosaheptaenoyl-CoA,Reaction,Metabolism
R-ALL-2046047,R-ALL-2066767,R-HSA-2066787,Oxidation of tetracosapentaenoyl-CoA to delta2-tetracosaheptaenoyl-CoA,Reaction,Metabolism
R-ALL-2046054,R-ALL-426639,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-2046054,R-ALL-211606,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-2046054,R-ALL-2046047,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-211579,R-ALL-426639,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-211579,R-ALL-211606,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-211579,R-ALL-2046047,R-HSA-2046087,Translocation of tetracosahexaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-113534,R-ALL-194653,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-113534,R-ALL-2046054,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-2046065,R-ALL-194653,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-2046065,R-ALL-113519,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-2046065,R-ALL-2046054,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-194653,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-113519,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046054,R-HSA-2046099,Desaturation of tetracosapentaenoyl-CoA to tetracosahexaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-113519,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046065,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-113564,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-162743,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-159751,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046057,R-ALL-113519,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046057,R-ALL-2046065,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046057,R-ALL-113564,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046057,R-ALL-162743,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046057,R-ALL-159751,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046065,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-162743,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-159751,R-HSA-2046090,Elongation of docosapentaenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046057,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046059,R-ALL-113519,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046059,R-ALL-113564,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046059,R-ALL-2046057,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046059,R-ALL-162743,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046059,R-ALL-159751,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046057,R-HSA-2046100,Elongation of eicosapentaenoyl-CoA to docosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-113534,R-ALL-2046059,R-HSA-2046089,Desaturation of eicosatetraenoyl-CoA to eicosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046051,R-ALL-194653,R-HSA-2046089,Desaturation of eicosatetraenoyl-CoA to eicosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046051,R-ALL-113519,R-HSA-2046089,Desaturation of eicosatetraenoyl-CoA to eicosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046051,R-ALL-2046059,R-HSA-2046089,Desaturation of eicosatetraenoyl-CoA to eicosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046059,R-HSA-2046089,Desaturation of eicosatetraenoyl-CoA to eicosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046051,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046052,R-ALL-113519,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046052,R-ALL-113564,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046052,R-ALL-2046051,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046052,R-ALL-162743,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046052,R-ALL-159751,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046051,R-HSA-2046088,Elongation of stearidonoyl-CoA to eicosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-113534,R-ALL-2046052,R-HSA-2046084,Desaturation of alpha-linoleoyl-CoA to Stearidonoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046052,R-HSA-2046084,Desaturation of alpha-linoleoyl-CoA to Stearidonoyl-CoA,Reaction,Metabolism
R-ALL-2046062,R-ALL-194653,R-HSA-2046084,Desaturation of alpha-linoleoyl-CoA to Stearidonoyl-CoA,Reaction,Metabolism
R-ALL-2046062,R-ALL-113519,R-HSA-2046084,Desaturation of alpha-linoleoyl-CoA to Stearidonoyl-CoA,Reaction,Metabolism
R-ALL-2046062,R-ALL-2046052,R-HSA-2046084,Desaturation of alpha-linoleoyl-CoA to Stearidonoyl-CoA,Reaction,Metabolism
R-ALL-211579,R-ALL-2046064,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-211579,R-ALL-2046049,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-211579,R-ALL-2046062,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046056,R-ALL-2046064,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046056,R-ALL-2046049,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046056,R-ALL-2046062,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-162743,R-ALL-2046064,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-162743,R-ALL-2046049,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-162743,R-ALL-2046062,R-HSA-2046085,Activation of alpha-linolenic acid to alpha-linolenoyl-CoA,Reaction,Metabolism
R-ALL-141343,R-ALL-2066763,R-HSA-2066779,Conversion of DHA-CoA to docosahexaenoic acid (DHA),Reaction,Metabolism
R-ALL-2066765,R-ALL-193514,R-HSA-2066779,Conversion of DHA-CoA to docosahexaenoic acid (DHA),Reaction,Metabolism
R-ALL-2066765,R-ALL-2066763,R-HSA-2066779,Conversion of DHA-CoA to docosahexaenoic acid (DHA),Reaction,Metabolism
R-ALL-2066762,R-ALL-353123,R-HSA-2066788,Formation of DHA-CoA catalysed by 3-ketoacyl-CoA thiolase,Reaction,Metabolism
R-ALL-2066763,R-ALL-2066770,R-HSA-2066785,Retranslocation of DHA back to ER,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046048,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046060,R-ALL-2046048,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046060,R-ALL-113519,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046060,R-ALL-162743,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046060,R-ALL-159751,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046048,R-HSA-2046095,Elongation of docosatetraenoyl-CoA to tetracosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046060,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046053,R-ALL-113519,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046053,R-ALL-162743,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046053,R-ALL-159751,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-2046053,R-ALL-2046060,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046060,R-HSA-2046083,Elongation of arachidonyl-CoA to docosatetraenoyl-CoA,Reaction,Metabolism
R-ALL-113534,R-ALL-2046053,R-HSA-2046092,Desaturation of dihomo-gamma-lenolenoyl-CoA to arachidonoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046053,R-HSA-2046092,Desaturation of dihomo-gamma-lenolenoyl-CoA to arachidonoyl-CoA,Reaction,Metabolism
R-ALL-2046045,R-ALL-194653,R-HSA-2046092,Desaturation of dihomo-gamma-lenolenoyl-CoA to arachidonoyl-CoA,Reaction,Metabolism
R-ALL-2046045,R-ALL-113519,R-HSA-2046092,Desaturation of dihomo-gamma-lenolenoyl-CoA to arachidonoyl-CoA,Reaction,Metabolism
R-ALL-2046045,R-ALL-2046053,R-HSA-2046092,Desaturation of dihomo-gamma-lenolenoyl-CoA to arachidonoyl-CoA,Reaction,Metabolism
R-ALL-2046066,R-ALL-2046045,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-2046042,R-ALL-113519,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-2046042,R-ALL-113564,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-2046042,R-ALL-162743,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-2046042,R-ALL-159751,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-2046042,R-ALL-2046045,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-113601,R-ALL-2046045,R-HSA-2046094,Elongation of gamma-lenolenoyl-CoA to dihomo-gamma-lenolenoyl-CoA,Reaction,Metabolism
R-ALL-113534,R-ALL-2046042,R-HSA-2046096,Desaturation of Linoleoyl-CoA to gamma-linolenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046042,R-HSA-2046096,Desaturation of Linoleoyl-CoA to gamma-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046063,R-ALL-194653,R-HSA-2046096,Desaturation of Linoleoyl-CoA to gamma-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046063,R-ALL-113519,R-HSA-2046096,Desaturation of Linoleoyl-CoA to gamma-linolenoyl-CoA,Reaction,Metabolism
R-ALL-2046063,R-ALL-2046042,R-HSA-2046096,Desaturation of Linoleoyl-CoA to gamma-linolenoyl-CoA,Reaction,Metabolism
R-ALL-211579,R-ALL-2046063,R-HSA-2046098,Activation of linoleic acid to linoleoyl-CoA,Reaction,Metabolism
R-ALL-162743,R-ALL-2046063,R-HSA-2046098,Activation of linoleic acid to linoleoyl-CoA,Reaction,Metabolism
R-ALL-2046044,R-ALL-2046064,R-HSA-2046098,Activation of linoleic acid to linoleoyl-CoA,Reaction,Metabolism
R-ALL-2046044,R-ALL-2046049,R-HSA-2046098,Activation of linoleic acid to linoleoyl-CoA,Reaction,Metabolism
R-ALL-2046044,R-ALL-2046063,R-HSA-2046098,Activation of linoleic acid to linoleoyl-CoA,Reaction,Metabolism
R-ALL-2066764,R-ALL-2066768,R-HSA-2066782,Translocation of DPA to the ER,Reaction,Metabolism
R-ALL-2046055,R-ALL-2066764,R-HSA-2046101,Peroxisomal beta-oxidation of tetracosapentaenoyl-CoA to Docosapentaenoyl-CoA,BlackBoxEvent,Metabolism
R-ALL-2046050,R-ALL-5228339,R-HSA-2046093,Translocation of tetracosapentaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-2046050,R-ALL-2046055,R-HSA-2046093,Translocation of tetracosapentaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-2046050,R-ALL-211606,R-HSA-2046093,Translocation of tetracosapentaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-211579,R-ALL-5228339,R-HSA-2046093,Translocation of tetracosapentaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-211579,R-ALL-2046055,R-HSA-2046093,Translocation of tetracosapentaenoyl-CoA to peroxisomes,Reaction,Metabolism
R-ALL-113534,R-ALL-2046050,R-HSA-2046097,Desaturation of tetracosatetraenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046048,R-ALL-194653,R-HSA-2046097,Desaturation of tetracosatetraenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046048,R-ALL-113519,R-HSA-2046097,Desaturation of tetracosatetraenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-2046048,R-ALL-2046050,R-HSA-2046097,Desaturation of tetracosatetraenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-ALL-194697,R-ALL-2046050,R-HSA-2046097,Desaturation of tetracosatetraenoyl-CoA to tetracosapentaenoyl-CoA,Reaction,Metabolism
R-HSA-8867341,R-ALL-29370,R-HSA-200423,"pAMPK inactivates ACACB, inhibiting malonyl-CoA synthesis",Reaction,Metabolism
R-HSA-8867341,R-HSA-8876893,R-HSA-200423,"pAMPK inactivates ACACB, inhibiting malonyl-CoA synthesis",Reaction,Metabolism
R-ALL-113592,R-HSA-8876893,R-HSA-200423,"pAMPK inactivates ACACB, inhibiting malonyl-CoA synthesis",Reaction,Metabolism
THRSP,R-HSA-8867329,R-HSA-8866941,MID1IP1 binds THRSP,Reaction,Metabolism
MID1IP1,R-HSA-8867329,R-HSA-8866941,MID1IP1 binds THRSP,Reaction,Metabolism
R-HSA-8867329,R-ALL-29372,R-HSA-8878971,Positive regulation by 'MID1IP1:THRSP [cytosol]',PositiveRegulation,Metabolism
R-HSA-8867329,R-ALL-29370,R-HSA-8878971,Positive regulation by 'MID1IP1:THRSP [cytosol]',PositiveRegulation,Metabolism
R-HSA-8867329,R-ALL-29508,R-HSA-8878971,Positive regulation by 'MID1IP1:THRSP [cytosol]',PositiveRegulation,Metabolism
R-ALL-5694568,R-ALL-5694580,R-HSA-5694583,ABHD4 hydrolyses NAPE,Reaction,Metabolism
R-ALL-5694568,R-ALL-5694567,R-HSA-5694583,ABHD4 hydrolyses NAPE,Reaction,Metabolism
R-ALL-29356,R-ALL-5694580,R-HSA-5694583,ABHD4 hydrolyses NAPE,Reaction,Metabolism
R-ALL-29356,R-ALL-5694567,R-HSA-5694583,ABHD4 hydrolyses NAPE,Reaction,Metabolism
R-ALL-426925,R-ALL-5694568,R-HSA-8858298,HRASLS transfer acyl group from PC to PE to form NAPE,Reaction,Metabolism
R-ALL-426925,R-ALL-6814253,R-HSA-8858298,HRASLS transfer acyl group from PC to PE to form NAPE,Reaction,Metabolism
R-ALL-1500581,R-ALL-5694568,R-HSA-8858298,HRASLS transfer acyl group from PC to PE to form NAPE,Reaction,Metabolism
R-ALL-1500581,R-ALL-6814253,R-HSA-8858298,HRASLS transfer acyl group from PC to PE to form NAPE,Reaction,Metabolism
R-ALL-1602375,R-ALL-1602372,R-HSA-1602398,PE is hydrolyzed to 1-acyl LPE by PLA2[16],Reaction,Metabolism
R-ALL-1602375,R-ALL-1602366,R-HSA-1602398,PE is hydrolyzed to 1-acyl LPE by PLA2[16],Reaction,Metabolism
R-ALL-109276,R-ALL-1602372,R-HSA-1602398,PE is hydrolyzed to 1-acyl LPE by PLA2[16],Reaction,Metabolism
R-ALL-109276,R-ALL-1602366,R-HSA-1602398,PE is hydrolyzed to 1-acyl LPE by PLA2[16],Reaction,Metabolism
PLA2R1,R-ALL-1602372,R-HSA-8864276,Negative regulation by 'PLA2R1(21-?) [extracellular region]',NegativeRegulation,Metabolism
PLA2R1,R-ALL-1602366,R-HSA-8864276,Negative regulation by 'PLA2R1(21-?) [extracellular region]',NegativeRegulation,Metabolism
R-HSA-8873897,R-HSA-8873896,R-HSA-8873830,STARD7 transports PC from ER membrane to mitochondrial outer membrane,BlackBoxEvent,Metabolism
R-ALL-426925,R-HSA-8873897,R-HSA-8877153,STARD7 binds PC,Reaction,Metabolism
STARD7,R-HSA-8873897,R-HSA-8877153,STARD7 binds PC,Reaction,Metabolism
R-ALL-8865642,R-ALL-8865629,R-HSA-8865637,MFSD2A transports LPC from extracellular region to plasma membrane,Reaction,Metabolism
R-ALL-8865642,R-ALL-83910,R-HSA-8865637,MFSD2A transports LPC from extracellular region to plasma membrane,Reaction,Metabolism
R-ALL-74113,R-ALL-8865629,R-HSA-8865637,MFSD2A transports LPC from extracellular region to plasma membrane,Reaction,Metabolism
R-ALL-29356,R-ALL-5694457,R-HSA-5694485,ABHD3 hydrolyses LPC(14:0) to 1AGPC,Reaction,Metabolism
R-ALL-5694502,R-ALL-5694457,R-HSA-5694485,ABHD3 hydrolyses LPC(14:0) to 1AGPC,Reaction,Metabolism
R-ALL-5694502,R-ALL-1861754,R-HSA-5694485,ABHD3 hydrolyses LPC(14:0) to 1AGPC,Reaction,Metabolism
STARD10,R-HSA-8873921,R-HSA-8873923,STARD10 binds LPCAT1 and PC,Reaction,Metabolism
R-ALL-426925,R-HSA-8873921,R-HSA-8873923,STARD10 binds LPCAT1 and PC,Reaction,Metabolism
LPCAT1,R-HSA-8873921,R-HSA-8873923,STARD10 binds LPCAT1 and PC,Reaction,Metabolism
PCTP,R-HSA-8873866,R-HSA-8873794,PCTP binds PC,BlackBoxEvent,Metabolism
R-ALL-1524163,R-HSA-8873866,R-HSA-8873794,PCTP binds PC,BlackBoxEvent,Metabolism
R-HSA-8873921,LPCAT1,R-HSA-8873834,STARD10 transports PC from ER membrane to lamellar body membrane,BlackBoxEvent,Metabolism
R-HSA-8873921,R-HSA-8873863,R-HSA-8873834,STARD10 transports PC from ER membrane to lamellar body membrane,BlackBoxEvent,Metabolism
STARD10,STARD10,R-HSA-8873929,Casein kinase II phosphorylates STARD10,Reaction,Metabolism
STARD10,R-ALL-29370,R-HSA-8873929,Casein kinase II phosphorylates STARD10,Reaction,Metabolism
R-ALL-113592,STARD10,R-HSA-8873929,Casein kinase II phosphorylates STARD10,Reaction,Metabolism
R-ALL-71284,R-ALL-426925,R-HSA-1483174,PE is methylated to PC by PEMT,Reaction,Metabolism
R-ALL-1500581,R-ALL-426925,R-HSA-1483174,PE is methylated to PC by PEMT,Reaction,Metabolism
R-ALL-1500581,R-ALL-71285,R-HSA-1483174,PE is methylated to PC by PEMT,Reaction,Metabolism
R-ALL-109276,R-ALL-8869427,R-HSA-8869425,PLA1A hydrolyses PS to 2-acyl LPS,Reaction,Metabolism
